"","file","dataset","px.cm","genotype","node","top_x","top_y","bottom_x","bottom_y"
"1322","BW_11323_15.jpg","apple",81.93,"11323",NA,583.625,233.75,525.417,656.25
"1323","BW_11323_17.jpg","apple",81.93,"11323",NA,547.75,214.688,555.5,657.292
"1324","BW_11323_3.jpg","apple",81.93,"11323",NA,564.583,161.625,517,684.25
"1325","BW_11323_5.jpg","apple",81.93,"11323",NA,565.708,224.625,554.875,671.406
"1326","BW_11323_7.jpg","apple",81.93,"11323",NA,590.938,215.594,572.75,669.062
"1327","BW_11323_9.jpg","apple",81.93,"11323",NA,525.583,192.708,524.542,682.292
"1328","BW_11329_11.jpg","apple",81.93,"11329",NA,577,169.75,501.562,726.312
"1329","BW_11329_13.jpg","apple",81.93,"11329",NA,572.25,159.688,458.5,711.25
"1330","BW_11329_15.jpg","apple",81.93,"11329",NA,494.5,181.75,601.167,731.333
"1331","BW_11329_19.jpg","apple",81.93,"11329",NA,589.188,145.688,549.542,738.375
"1332","BW_11329_3.jpg","apple",81.93,"11329",NA,558.583,172.75,543.812,719.25
"1333","BW_11329_5.jpg","apple",81.93,"11329",NA,586.833,157.625,569.875,735.312
"1334","BW_11329_7.jpg","apple",81.93,"11329",NA,558.25,146.75,541.75,732.375
"1335","BW_11329_9.jpg","apple",81.93,"11329",NA,544.5,149.75,578,733.312
"1336","BW_1133_1.jpg","apple",81.93,"1133",NA,586.812,207.688,542.917,697.25
"1337","BW_1133_17.jpg","apple",81.93,"1133",NA,532.25,185.75,533.5,693.312
"1338","BW_1133_19.jpg","apple",81.93,"1133",NA,541.125,187.594,565.417,704.25
"1339","BW_1133_3.jpg","apple",81.93,"1133",NA,562.75,174.708,561.375,706.312
"1340","BW_1133_5.jpg","apple",81.93,"1133",NA,576.833,169.625,550,684.25
"1341","BW_1133_7.jpg","apple",81.93,"1133",NA,584.833,173.625,585.062,676.312
"1342","BW_1133_9.jpg","apple",81.93,"1133",NA,585.062,192.688,566,713.312
"1343","BW_1134_15.jpg","apple",81.93,"1134",NA,521.25,139.625,549.031,733.406
"1344","BW_1134_17.jpg","apple",81.93,"1134",NA,556.583,140.667,541.583,711.25
"1345","BW_1134_3.jpg","apple",81.93,"1134",NA,552.958,165.625,528,689.375
"1346","BW_1134_7.jpg","apple",81.93,"1134",NA,540.656,139.656,527.417,703.333
"1347","BW_1138_1.jpg","apple",81.93,"1138",NA,571.5,115.688,543.792,718.333
"1348","BW_1138_11.jpg","apple",81.93,"1138",NA,546.688,143.625,535.667,702.167
"1349","BW_1138_13.jpg","apple",81.93,"1138",NA,569.333,161.667,573.125,701.312
"1350","BW_1138_15.jpg","apple",81.93,"1138",NA,550.5,156.667,547.875,743.188
"1351","BW_1138_19.jpg","apple",81.93,"1138",NA,542.875,175.625,551.833,701.333
"1352","BW_1138_5.jpg","apple",81.93,"1138",NA,510.438,144.625,575,692.25
"1353","BW_1143_1.jpg","apple",81.93,"1143",NA,544.562,151.688,578.5,739.375
"1354","BW_1143_13.jpg","apple",81.93,"1143",NA,554.75,138.625,572.75,699.125
"1355","BW_1143_15.jpg","apple",81.93,"1143",NA,546.917,148.625,576.5,727.312
"1356","BW_1143_17.jpg","apple",81.93,"1143",NA,588.917,151.667,565.5,694.167
"1357","BW_1143_19.jpg","apple",81.93,"1143",NA,545.75,152.688,523.688,751.375
"1358","BW_1143_5.jpg","apple",81.93,"1143",NA,542.562,94.625,615,702.25
"1359","BW_1144_1.jpg","apple",81.93,"1144",NA,544.25,134.688,540.125,701.25
"1360","BW_1144_11.jpg","apple",81.93,"1144",NA,565.625,75.625,590.25,751.25
"1361","BW_1144_13.jpg","apple",81.93,"1144",NA,544.25,103.594,556.75,763.125
"1362","BW_1144_15.jpg","apple",81.93,"1144",NA,504.667,179.75,534,719.312
"1363","BW_1144_17.jpg","apple",81.93,"1144",NA,548.25,150.75,580.562,723.312
"1364","BW_1144_19.jpg","apple",81.93,"1144",NA,550.625,116.75,535.667,703.25
"1365","BW_1144_3.jpg","apple",81.93,"1144",NA,546.188,140.688,535.312,720.25
"1366","BW_1144_5.jpg","apple",81.93,"1144",NA,575,97.625,581.667,724.25
"1367","BW_1144_7.jpg","apple",81.93,"1144",NA,487.083,138.625,548.812,740.125
"1368","BW_1144_9.jpg","apple",81.93,"1144",NA,547.5,107.5,580.875,679.125
"1369","BW_1146_1.jpg","apple",81.93,"1146",NA,538.625,147.625,559.938,736.312
"1370","BW_1146_15.jpg","apple",81.93,"1146",NA,524.5,145.667,556.667,743.333
"1371","BW_1146_19.jpg","apple",81.93,"1146",NA,558.75,123.75,572.583,731.167
"1372","BW_1146_5.jpg","apple",81.93,"1146",NA,512.375,129.688,545.5,740.125
"1373","BW_1146_7.jpg","apple",81.93,"1146",NA,547.062,140.688,584,762.406
"1374","BW_1148_1.jpg","apple",81.93,"1148",NA,538.083,191.833,561.125,655.25
"1375","BW_1148_11.jpg","apple",81.93,"1148",NA,512.875,183.562,525.667,682.167
"1376","BW_1148_13.jpg","apple",81.93,"1148",NA,549,161.688,593.75,689.25
"1377","BW_1148_15.jpg","apple",81.93,"1148",NA,511,191.688,542.75,687.167
"1378","BW_1148_17.jpg","apple",81.93,"1148",NA,492,162.625,542.75,687.167
"1379","BW_1148_19.jpg","apple",81.93,"1148",NA,527.417,157.833,545.625,733.125
"1380","BW_1148_3.jpg","apple",81.93,"1148",NA,545,171.625,607.667,672.25
"1381","BW_1148_5.jpg","apple",81.93,"1148",NA,598,210.667,507.625,740.333
"1382","BW_1148_7.jpg","apple",81.93,"1148",NA,522.083,175.75,568.333,714.25
"1383","BW_1148_9.jpg","apple",81.93,"1148",NA,570.562,166.688,571.5,675.25
"1384","BW_1152_11.jpg","apple",81.93,"1152",NA,527.125,194.625,563.667,649.25
"1385","BW_1152_13.jpg","apple",81.93,"1152",NA,531.438,180.688,543.25,659.75
"1386","BW_1152_15.jpg","apple",81.93,"1152",NA,528.875,193.625,598.75,668.25
"1387","BW_1152_17.jpg","apple",81.93,"1152",NA,504.312,186.688,592.188,662.375
"1388","BW_1152_19.jpg","apple",81.93,"1152",NA,514.562,192.688,594.167,623.25
"1389","BW_1152_3.jpg","apple",81.93,"1152",NA,527.75,173.75,570.125,637.25
"1390","BW_1152_5.jpg","apple",81.93,"1152",NA,519.417,186.667,581.417,656.25
"1391","BW_1152_7.jpg","apple",81.93,"1152",NA,521.042,179.625,551.167,656.333
"1392","BW_1152_9.jpg","apple",81.93,"1152",NA,578.667,192,556.5,675
"1393","BW_1153_1.jpg","apple",81.93,"1153",NA,541.625,153.875,553.125,754.312
"1394","BW_1153_11.jpg","apple",81.93,"1153",NA,569.833,137.833,544.75,682.312
"1395","BW_1153_13.jpg","apple",81.93,"1153",NA,571.625,101.75,604.75,710.25
"1396","BW_1153_17.jpg","apple",81.93,"1153",NA,547.958,159.708,527.833,742.25
"1397","BW_1153_19.jpg","apple",81.93,"1153",NA,569.5,154.833,552.188,711.25
"1398","BW_1153_3.jpg","apple",81.93,"1153",NA,562.125,122.688,521.583,724.25
"1399","BW_1153_7.jpg","apple",81.93,"1153",NA,598.562,131.688,570,725.406
"1400","BW_1153_9.jpg","apple",81.93,"1153",NA,504.042,165.625,602.333,731.167
"1401","BW_1155_1.jpg","apple",81.93,"1155",NA,510.625,127.625,524.25,734.25
"1402","BW_1155_11.jpg","apple",81.93,"1155",NA,571.667,136.667,532.167,741.167
"1403","BW_1155_15.jpg","apple",81.93,"1155",NA,563.75,152.875,591.875,721.312
"1404","BW_1155_17.jpg","apple",81.93,"1155",NA,566.125,146.875,543.5,761.25
"1405","BW_1155_19.jpg","apple",81.93,"1155",NA,527.583,129.667,501.125,723.312
"1406","BW_1155_3.jpg","apple",81.93,"1155",NA,590.312,153.625,542.312,730.25
"1407","BW_1155_5.jpg","apple",81.93,"1155",NA,558.75,102,526.667,748.167
"1408","BW_1155_7.jpg","apple",81.93,"1155",NA,576,174.75,549.5,717.25
"1409","BW_1156_13.jpg","apple",81.93,"1156",NA,562.938,144.594,586.5,743.25
"1410","BW_1156_17.jpg","apple",81.93,"1156",NA,597.5,136.625,535.458,725.333
"1411","BW_1156_3.jpg","apple",81.93,"1156",NA,547.292,150.708,575.312,757.25
"1412","BW_1156_5.jpg","apple",81.93,"1156",NA,565.333,144.833,560.156,747.344
"1413","BW_1156_7.jpg","apple",81.93,"1156",NA,569.667,125.75,536.688,735.188
"1414","BW_1157_11.jpg","apple",81.93,"1157",NA,593.167,179.75,556,660.312
"1415","BW_1157_13.jpg","apple",81.93,"1157",NA,611.875,220.688,548.167,652
"1416","BW_1157_15.jpg","apple",81.93,"1157",NA,592.583,187.667,548.75,658.188
"1417","BW_1157_17.jpg","apple",81.93,"1157",NA,561.375,214.625,528.625,627.875
"1418","BW_1157_19.jpg","apple",81.93,"1157",NA,533.75,200.667,538.625,622.333
"1419","BW_1157_3.jpg","apple",81.93,"1157",NA,578.333,206.833,507.125,649.25
"1420","BW_1157_5.jpg","apple",81.93,"1157",NA,586,204.833,511.156,624.344
"1421","BW_1157_7.jpg","apple",81.93,"1157",NA,520,186.75,538.938,681.25
"1422","BW_1157_9.jpg","apple",81.93,"1157",NA,505.062,154.75,483.375,650.875
"1423","BW_1161_1.jpg","apple",81.93,"1161",NA,541.469,188.688,550.25,699.875
"1424","BW_1161_11.jpg","apple",81.93,"1161",NA,514.75,217.833,533,643.125
"1425","BW_1161_13.jpg","apple",81.93,"1161",NA,539.5,222.75,542.042,676.375
"1426","BW_1161_15.jpg","apple",81.93,"1161",NA,552,177.667,557,677.125
"1427","BW_1161_17.jpg","apple",81.93,"1161",NA,592.375,189.875,567.125,669.25
"1428","BW_1161_19.jpg","apple",81.93,"1161",NA,537.125,199.625,567.438,618.25
"1429","BW_1161_3.jpg","apple",81.93,"1161",NA,598.438,178.688,506.531,663.312
"1430","BW_1161_5.jpg","apple",81.93,"1161",NA,557,188.833,543.833,648.292
"1431","BW_1161_7.jpg","apple",81.93,"1161",NA,584,170.667,525.5,701.083
"1432","BW_1161_9.jpg","apple",81.93,"1161",NA,548.75,204.812,560.5,715.292
"1433","BW_1162_1.jpg","apple",81.93,"1162",NA,567.875,150.75,503.75,716.312
"1434","BW_1162_11.jpg","apple",81.93,"1162",NA,599.875,154.75,536.375,726.406
"1435","BW_1162_13.jpg","apple",81.93,"1162",NA,531.625,183.75,525.75,727.167
"1436","BW_1162_15.jpg","apple",81.93,"1162",NA,517.5,136.75,533,749
"1437","BW_1162_17.jpg","apple",81.93,"1162",NA,618.417,164.625,553.125,699.333
"1438","BW_1162_19.jpg","apple",81.93,"1162",NA,545.375,134.75,544.833,671
"1439","BW_1162_3.jpg","apple",81.93,"1162",NA,500.25,165.667,516.833,711
"1440","BW_1162_7.jpg","apple",81.93,"1162",NA,546.583,148.833,569.75,743.25
"1441","BW_1162_9.jpg","apple",81.93,"1162",NA,559.875,198.875,541.438,689.188
"1442","BW_1168_1.jpg","apple",81.93,"1168",NA,486.562,147.688,553.083,745.083
"1443","BW_1168_11.jpg","apple",81.93,"1168",NA,616.5,153.875,562.167,749.333
"1444","BW_1168_17.jpg","apple",81.93,"1168",NA,498.167,125.833,573.25,749.125
"1445","BW_1168_19.jpg","apple",81.93,"1168",NA,591.333,124,559.792,751.292
"1446","BW_1168_3.jpg","apple",81.93,"1168",NA,495.25,129.625,556.708,757.292
"1447","BW_1168_5.jpg","apple",81.93,"1168",NA,536.562,162.688,579.583,732.25
"1448","BW_1168_9.jpg","apple",81.93,"1168",NA,540.031,147.75,554.792,756.292
"1449","BW_1169_1.jpg","apple",81.93,"1169",NA,566.292,135.667,557.917,750.25
"1450","BW_1169_11.jpg","apple",81.93,"1169",NA,567.5,134.667,560.375,730.875
"1451","BW_1169_9.jpg","apple",81.93,"1169",NA,587.406,160.625,546.25,720.875
"1452","BW_1170_11.jpg","apple",81.93,"1170",NA,571,160.833,526.5,701.25
"1453","BW_1170_17.jpg","apple",81.93,"1170",NA,463,129.625,627.688,739.375
"1454","BW_1170_5.jpg","apple",81.93,"1170",NA,634,154.625,573.812,724.25
"1455","BW_1170_7.jpg","apple",81.93,"1170",NA,573.417,148.833,570.625,742.125
"1456","BW_1171_11.jpg","apple",81.93,"1171",NA,617,155.75,555.5,756
"1457","BW_1171_15.jpg","apple",81.93,"1171",NA,533.958,186.583,564.375,650.312
"1458","BW_1171_17.jpg","apple",81.93,"1171",NA,541,189.688,567.833,640.167
"1459","BW_1171_19.jpg","apple",81.93,"1171",NA,558.969,179.625,513.5,687.125
"1460","BW_1171_3.jpg","apple",81.93,"1171",NA,554.333,130.667,528.031,728.375
"1461","BW_1171_5.jpg","apple",81.93,"1171",NA,537.875,129.594,542.344,764.375
"1462","BW_1171_7.jpg","apple",81.93,"1171",NA,549.958,165.667,554.062,740.312
"1463","BW_1171_9.jpg","apple",81.93,"1171",NA,569.375,171.75,565.125,693
"1464","BW_1172_1.jpg","apple",81.93,"1172",NA,540.458,190.625,562.75,718.312
"1465","BW_1172_13.jpg","apple",81.93,"1172",NA,556.75,181.875,558.062,711.25
"1466","BW_1172_15.jpg","apple",81.93,"1172",NA,595.5,164.833,564.833,692.833
"1467","BW_1172_19.jpg","apple",81.93,"1172",NA,520.094,173.625,585,723.167
"1468","BW_1172_3.jpg","apple",81.93,"1172",NA,547.625,200.667,567.167,689
"1469","BW_1172_5.jpg","apple",81.93,"1172",NA,526.125,195.75,605,726.75
"1470","BW_1172_7.jpg","apple",81.93,"1172",NA,582.333,138.833,538.5,755.125
"1471","BW_1172_9.jpg","apple",81.93,"1172",NA,562.375,177.75,579.875,713.125
"1472","BW_1179_1.jpg","apple",81.93,"1179",NA,579.583,167.75,526,721
"1473","BW_1179_11.jpg","apple",81.93,"1179",NA,574.958,196.625,530.583,647.375
"1474","BW_1179_13.jpg","apple",81.93,"1179",NA,541.5,162.625,558.625,689.25
"1475","BW_1179_15.jpg","apple",81.93,"1179",NA,556.667,189,550.167,660.833
"1476","BW_1179_17.jpg","apple",81.93,"1179",NA,548,182.75,566.5,686.167
"1477","BW_1179_3.jpg","apple",81.93,"1179",NA,558.833,186,568,652
"1478","BW_1181_11.jpg","apple",81.93,"1181",NA,578.188,132.625,565.375,727.125
"1479","BW_1181_15.jpg","apple",81.93,"1181",NA,521.667,164.625,545.125,718.125
"1480","BW_1181_17.jpg","apple",81.93,"1181",NA,594.062,114.688,516.583,741.167
"1481","BW_1181_19.jpg","apple",81.93,"1181",NA,550.5,128.625,563.542,716.375
"1482","BW_1181_3.jpg","apple",81.93,"1181",NA,578.25,85.688,559.75,716.333
"1483","BW_1181_9.jpg","apple",81.93,"1181",NA,577.844,123.625,580.958,731.417
"1484","BW_1184_11.jpg","apple",81.93,"1184",NA,544.083,191.583,566.438,675.406
"1485","BW_1184_13.jpg","apple",81.93,"1184",NA,558.875,139.75,569.167,759.333
"1486","BW_1184_19.jpg","apple",81.93,"1184",NA,570.156,139.594,559.625,757.375
"1487","BW_1184_5.jpg","apple",81.93,"1184",NA,545,142.625,562.333,755.25
"1488","BW_1184_7.jpg","apple",81.93,"1184",NA,550.875,169.625,593.333,719.333
"1489","BW_1184_9.jpg","apple",81.93,"1184",NA,568.375,159.562,541.25,760.167
"1490","BW_1185_1.jpg","apple",81.93,"1185",NA,531,172.833,548.083,725.333
"1491","BW_1185_11.jpg","apple",81.93,"1185",NA,579.875,136.875,526,734.333
"1492","BW_1185_13.jpg","apple",81.93,"1185",NA,596.25,204.667,520.417,659.333
"1493","BW_1185_15.jpg","apple",81.93,"1185",NA,571.062,143.625,540.333,702.25
"1494","BW_1185_17.jpg","apple",81.93,"1185",NA,563.5,164.75,567.667,681.292
"1495","BW_1185_19.jpg","apple",81.93,"1185",NA,512.25,174.75,564,679
"1496","BW_1185_3.jpg","apple",81.93,"1185",NA,611.938,175.625,561.833,712.375
"1497","BW_1185_5.jpg","apple",81.93,"1185",NA,582.542,187.667,555.031,696.375
"1498","BW_1185_7.jpg","apple",81.93,"1185",NA,569.333,197,557,700.333
"1499","BW_1185_9.jpg","apple",81.93,"1185",NA,579.417,172.75,539.333,733
"1500","BW_1186_1.jpg","apple",81.93,"1186",NA,575.917,149.667,552.688,703.312
"1501","BW_1186_11.jpg","apple",81.93,"1186",NA,542.625,169.75,494.917,719.375
"1502","BW_1186_13.jpg","apple",81.93,"1186",NA,573.583,168.667,557.125,723.312
"1503","BW_1186_15.jpg","apple",81.93,"1186",NA,529.833,170,548.458,731.292
"1504","BW_1186_17.jpg","apple",81.93,"1186",NA,547.375,163.875,533.833,731
"1505","BW_1186_19.jpg","apple",81.93,"1186",NA,507.062,171.75,559.208,730.25
"1506","BW_1186_3.jpg","apple",81.93,"1186",NA,587.917,181.75,580.625,744.375
"1507","BW_1186_5.jpg","apple",81.93,"1186",NA,564.958,166.625,606.042,712.292
"1508","BW_1186_7.jpg","apple",81.93,"1186",NA,571.75,162.667,577.375,719.125
"1509","BW_1186_9.jpg","apple",81.93,"1186",NA,577,160.667,579.833,739.25
"1510","BW_1187_1.jpg","apple",81.93,"1187",NA,538.75,125.75,568.5,744.75
"1511","BW_1187_11.jpg","apple",81.93,"1187",NA,566,153.917,555.438,746.125
"1512","BW_1187_13.jpg","apple",81.93,"1187",NA,546.75,189.75,609.75,668.25
"1513","BW_1187_15.jpg","apple",81.93,"1187",NA,546.75,187.75,528.25,681.25
"1514","BW_1187_17.jpg","apple",81.93,"1187",NA,534.958,212.625,572.083,697.417
"1515","BW_1187_19.jpg","apple",81.93,"1187",NA,544.417,190.667,567.542,650.375
"1516","BW_1187_3.jpg","apple",81.93,"1187",NA,580,178.75,537.417,693.333
"1517","BW_1187_5.jpg","apple",81.93,"1187",NA,518.333,181.833,558.5,689.167
"1518","BW_1187_7.jpg","apple",81.93,"1187",NA,581.333,168.75,503.25,686.312
"1519","BW_1187_9.jpg","apple",81.93,"1187",NA,598.833,156.833,541.167,694.25
"1520","BW_1189_1.jpg","apple",81.93,"1189",NA,560.333,102.833,582,756.312
"1521","BW_1189_11.jpg","apple",81.93,"1189",NA,608.417,109.75,539.167,713
"1522","BW_1189_13.jpg","apple",81.93,"1189",NA,612.25,91.75,538,730.25
"1523","BW_1189_15.jpg","apple",81.93,"1189",NA,549.167,112.833,550.375,725.25
"1524","BW_1189_17.jpg","apple",81.93,"1189",NA,568.75,119.688,556.375,756.875
"1525","BW_1189_3.jpg","apple",81.93,"1189",NA,554.333,96.75,557.812,757.406
"1526","BW_1189_5.jpg","apple",81.93,"1189",NA,583.906,101.594,541.25,751
"1527","BW_1189_9.jpg","apple",81.93,"1189",NA,602.5,139.667,547,725.125
"1528","BW_1190_11.jpg","apple",81.93,"1190",NA,560.417,186.75,553.25,724
"1529","BW_1190_13.jpg","apple",81.93,"1190",NA,561.167,177.667,515,713.25
"1530","BW_1190_15.jpg","apple",81.93,"1190",NA,557.833,172,543.667,694
"1531","BW_1190_17.jpg","apple",81.93,"1190",NA,520.812,155.75,579,706.25
"1532","BW_1190_19.jpg","apple",81.93,"1190",NA,537.125,186.625,576.438,698.406
"1533","BW_1190_3.jpg","apple",81.93,"1190",NA,528.75,140.667,550.125,699.25
"1534","BW_1190_5.jpg","apple",81.93,"1190",NA,583.667,151.667,530.25,731.125
"1535","BW_1190_7.jpg","apple",81.93,"1190",NA,561.812,200.688,565,719.125
"1536","BW_1192_1.jpg","apple",81.93,"1192",NA,556.5,111.833,548.375,715
"1537","BW_1192_11.jpg","apple",81.93,"1192",NA,546.75,147.75,571.417,685.167
"1538","BW_1192_13.jpg","apple",81.93,"1192",NA,609.417,165.833,525.833,687.167
"1539","BW_1192_15.jpg","apple",81.93,"1192",NA,579,134,552.167,723
"1540","BW_1192_19.jpg","apple",81.93,"1192",NA,528.5,165.833,529.5,736.5
"1541","BW_1192_5.jpg","apple",81.93,"1192",NA,566.083,161.75,560.5,677.833
"1542","BW_1192_7.jpg","apple",81.93,"1192",NA,552.312,159.688,553,672.667
"1543","BW_1192_9.jpg","apple",81.93,"1192",NA,560.438,183.625,550.667,689
"1544","BW_1196_1.jpg","apple",81.93,"1196",NA,527.5,147.833,561.75,735.125
"1545","BW_1196_11.jpg","apple",81.93,"1196",NA,550.917,146.667,530.5,732.833
"1546","BW_1196_13.jpg","apple",81.93,"1196",NA,517.625,159.625,539.75,704.875
"1547","BW_1196_15.jpg","apple",81.93,"1196",NA,547.625,153.708,536.375,718.333
"1548","BW_1196_17.jpg","apple",81.93,"1196",NA,561.312,160.688,561.781,695.281
"1549","BW_1196_19.jpg","apple",81.93,"1196",NA,523.75,153.625,557.25,664.75
"1550","BW_1196_3.jpg","apple",81.93,"1196",NA,547.875,177.625,553.25,687.25
"1551","BW_1196_5.jpg","apple",81.93,"1196",NA,541.25,166.75,548.188,688.25
"1552","BW_1196_7.jpg","apple",81.93,"1196",NA,569.5,175.833,548.125,710.125
"1553","BW_1196_9.jpg","apple",81.93,"1196",NA,556.375,153.75,581.25,723.25
"1554","BW_12005_1.jpg","apple",81.93,"12005",NA,542.5,144.667,535.5,759.406
"1555","BW_12005_11.jpg","apple",81.93,"12005",NA,592.667,150.75,499.75,743.25
"1556","BW_12005_13.jpg","apple",81.93,"12005",NA,558.917,160.75,560.5,694.333
"1557","BW_12005_15.jpg","apple",81.93,"12005",NA,619.833,171.667,479.583,714.333
"1558","BW_12005_17.jpg","apple",81.93,"12005",NA,603.25,156.75,488.5,717.333
"1559","BW_12005_3.jpg","apple",81.93,"12005",NA,541.75,116.594,477.583,731.333
"1560","BW_12005_5.jpg","apple",81.93,"12005",NA,578.833,124.833,560,756.375
"1561","BW_12005_7.jpg","apple",81.93,"12005",NA,550,145.688,501.167,703.25
"1562","BW_12005_9.jpg","apple",81.93,"12005",NA,582.125,151.667,500,723.312
"1563","BW_12009_11.jpg","apple",81.93,"12009",NA,554.25,185.75,524.5,721.25
"1564","BW_12009_13.jpg","apple",81.93,"12009",NA,553.792,172.625,559.156,755.344
"1565","BW_12009_15.jpg","apple",81.93,"12009",NA,524.375,175.875,562.5,699.125
"1566","BW_12009_17.jpg","apple",81.93,"12009",NA,538.375,181.75,564.75,693.25
"1567","BW_12009_19.jpg","apple",81.93,"12009",NA,583.042,171.708,564.031,697.375
"1568","BW_12009_3.jpg","apple",81.93,"12009",NA,566.062,167.625,553.375,734.312
"1569","BW_12009_5.jpg","apple",81.93,"12009",NA,549.312,192.75,527.75,747.375
"1570","BW_12009_9.jpg","apple",81.93,"12009",NA,546.417,198.625,569,690.25
"1571","BW_12017_11.jpg","apple",81.93,"12017",NA,573.75,172.625,485.083,685.167
"1572","BW_12017_13.jpg","apple",81.93,"12017",NA,571.938,189.625,556.5,652.25
"1573","BW_12017_15.jpg","apple",81.93,"12017",NA,550.75,171.75,512.562,676.25
"1574","BW_12017_17.jpg","apple",81.93,"12017",NA,543.083,168.625,510.917,721.333
"1575","BW_12017_19.jpg","apple",81.93,"12017",NA,516.062,130.625,526.833,718.167
"1576","BW_12017_3.jpg","apple",81.93,"12017",NA,559.042,162.625,556,642.25
"1577","BW_12017_5.jpg","apple",81.93,"12017",NA,561.542,172.625,561.375,660.25
"1578","BW_12017_7.jpg","apple",81.93,"12017",NA,544.625,160.75,571.75,661.167
"1579","BW_12017_9.jpg","apple",81.93,"12017",NA,552.875,193.625,524.812,707.312
"1580","BW_12018_1.jpg","apple",81.93,"12018",NA,516.333,145.75,533.917,700.167
"1581","BW_12018_11.jpg","apple",81.93,"12018",NA,519.25,157.625,511.208,718.375
"1582","BW_12018_13.jpg","apple",81.93,"12018",NA,534.562,148.625,542.833,687.083
"1583","BW_12018_15.jpg","apple",81.93,"12018",NA,569.25,191.75,574,694.25
"1584","BW_12018_17.jpg","apple",81.93,"12018",NA,567.125,173.875,556.667,697.25
"1585","BW_12018_3.jpg","apple",81.93,"12018",NA,537.75,166.833,548.167,692.25
"1586","BW_12018_5.jpg","apple",81.93,"12018",NA,612.438,162.656,493.5,713.25
"1587","BW_12018_7.jpg","apple",81.93,"12018",NA,563.281,155.562,552.375,669.333
"1588","BW_12018_9.jpg","apple",81.93,"12018",NA,531,189.667,596.562,700.312
"1589","BW_1202_1.jpg","apple",81.93,"1202",NA,579.708,183.708,539.917,699.25
"1590","BW_1202_11.jpg","apple",81.93,"1202",NA,564.5,175.667,519.562,716.25
"1591","BW_1202_13.jpg","apple",81.93,"1202",NA,569.5,203.75,531,670.125
"1592","BW_1202_15.jpg","apple",81.93,"1202",NA,608,198.75,534.833,705.083
"1593","BW_1202_17.jpg","apple",81.93,"1202",NA,542,177.562,560.125,711.125
"1594","BW_1202_19.jpg","apple",81.93,"1202",NA,523.5,167.75,576.333,709
"1595","BW_1202_5.jpg","apple",81.93,"1202",NA,560.438,178.594,588.938,750.406
"1596","BW_1202_7.jpg","apple",81.93,"1202",NA,553,182.812,553.458,711.375
"1597","BW_1202_9.jpg","apple",81.93,"1202",NA,581.833,180.708,551.917,692.333
"1598","BW_12023_1.jpg","apple",81.93,"12023",NA,589,181.656,537.875,718.125
"1599","BW_12023_11.jpg","apple",81.93,"12023",NA,546.5,169.5,564.75,730.333
"1600","BW_12023_13.jpg","apple",81.93,"12023",NA,548.812,177.594,578,722.375
"1601","BW_12023_15.jpg","apple",81.93,"12023",NA,565.125,171.75,566.833,692.25
"1602","BW_12023_17.jpg","apple",81.93,"12023",NA,558.125,191.75,537,685.25
"1603","BW_12023_19.jpg","apple",81.93,"12023",NA,562.583,166.667,530.75,681.333
"1604","BW_12023_3.jpg","apple",81.93,"12023",NA,551.167,179.75,555.167,704.167
"1605","BW_12023_7.jpg","apple",81.93,"12023",NA,572.625,162.688,569.833,717.25
"1606","BW_12023_9.jpg","apple",81.93,"12023",NA,548.5,184.688,530,712.125
"1607","BW_12024_1.jpg","apple",81.93,"12024",NA,540.667,143.833,507.875,701.125
"1608","BW_12024_13.jpg","apple",81.93,"12024",NA,513.583,142.708,541.25,687.281
"1609","BW_12024_15.jpg","apple",81.93,"12024",NA,515.917,171.75,569.625,701.25
"1610","BW_12024_17.jpg","apple",81.93,"12024",NA,544.312,194.688,549.917,699.375
"1611","BW_12024_19.jpg","apple",81.93,"12024",NA,570,171.625,517.938,685.375
"1612","BW_12024_3.jpg","apple",81.93,"12024",NA,575.333,137.75,558.938,721.25
"1613","BW_12024_5.jpg","apple",81.93,"12024",NA,554.688,174.75,550.75,716.167
"1614","BW_12024_7.jpg","apple",81.93,"12024",NA,564.688,167.688,540,692.333
"1615","BW_12024_9.jpg","apple",81.93,"12024",NA,572.792,174.625,542.562,704.25
"1616","BW_12030_1.jpg","apple",81.93,"12030",NA,565.281,204.594,557.062,643.406
"1617","BW_12030_11.jpg","apple",81.93,"12030",NA,524.125,205.667,583.167,629.25
"1618","BW_12030_15.jpg","apple",81.93,"12030",NA,589.417,201.833,519.833,657.25
"1619","BW_12030_17.jpg","apple",81.93,"12030",NA,561.938,193.688,547.062,645.312
"1620","BW_12030_19.jpg","apple",81.93,"12030",NA,532.5,186.667,519.917,632.25
"1621","BW_12030_3.jpg","apple",81.93,"12030",NA,551.875,175.812,556.875,691.375
"1622","BW_12030_5.jpg","apple",81.93,"12030",NA,543.5,177.625,518.688,676.312
"1623","BW_12030_7.jpg","apple",81.93,"12030",NA,556.417,156.667,576.5,683.406
"1624","BW_12030_9.jpg","apple",81.93,"12030",NA,556.458,194.667,562.25,662.25
"1625","BW_12032_1.jpg","apple",81.93,"12032",NA,508.469,189.625,605,687
"1626","BW_12032_11.jpg","apple",81.93,"12032",NA,525.438,193.688,605.5,635.333
"1627","BW_12032_15.jpg","apple",81.93,"12032",NA,534.292,194.625,567.062,672.312
"1628","BW_12032_17.jpg","apple",81.93,"12032",NA,599.667,217.708,526.5,617.25
